alg,clNo,clustsize,no.Trubetskoy,Molecular Function,Biological Function,Diseases,False Trub Enrichment
sgG5,81,31,0,[],"['fatty_acid_beta-oxidation_using_acyl-CoA...', 'protein_import_into_peroxisome_matrix', 'fatty_acid_beta-oxidation', 'very_long-chain_fatty_acid_metabolic_pro...', 'protein_import_into_peroxisome_matrix,_d...', 'ether_lipid_biosynthetic_process', 'fatty_acid_catabolic_process', 'osteoblast_differentiation', 'protein_import_into_peroxisome_matrix,_s...', 'alpha-linolenic_acid_metabolic_process', 'fatty_acid_metabolic_process', 'prostaglandin_metabolic_process', 'peroxisome_organization', 'bile_acid_biosynthetic_process', 'FAD_binding', 'NADP_binding', 'protein_transmembrane_transporter_activi...', 'propanoyl-CoA_C-acyltransferase_activity', 'propionyl-CoA_C2-trimethyltridecanoyltra...', 'fatty_acid_synthase_activity', '[acyl-carrier-protein]_S-acetyltransfera...', '[acyl-carrier-protein]_S-malonyltransfer...', '3-oxoacyl-[acyl-carrier-protein]_synthas...', '3-oxoacyl-[acyl-carrier-protein]_reducta...', 'oleoyl-[acyl-carrier-protein]_hydrolase_...', '(3R)-hydroxymyristoyl-[acyl-carrier-prot...', 'myristoyl-[acyl-carrier-protein]_hydrola...', 'palmitoyl-[acyl-carrier-protein]_hydrola...', 'phosphopantetheine_binding', 'enoyl-[acyl-carrier-protein]_reductase_(...', '3-hydroxyoctanoyl-[acyl-carrier-protein]...', '10-hydroxy-9-(phosphonooxy)octadecanoate...', 'lipid_phosphatase_activity', 'lysophosphatidic_acid_phosphatase_activi...', 'hepatocyte_growth_factor_receptor_bindin...', '3alpha,7alpha,12alpha-trihydroxy-5beta-c...', 'catalase_activity', 'peroxisome_membrane_targeting_sequence_b...', 'succinyl-CoA_hydrolase_activity', 'CoA_hydrolase_activity', 'choloyl-CoA_hydrolase_activity', 'glutaryl-CoA_hydrolase_activity', 'medium-chain_acyl-CoA_hydrolase_activity', 'glucose-6-phosphate_dehydrogenase_activi...', 'trans-2-enoyl-CoA_reductase_(NADPH)_acti...', ""5'-deoxynucleotidase_activity"", '13-prostaglandin_reductase_activity', '15-oxoprostaglandin_13-oxidase_activity', '3-keto_sterol_reductase_activity', 'alcohol_dehydrogenase_[NAD(P)+]_activity', 'alkylglycerone-phosphate_synthase_activi...', '17-beta-hydroxysteroid_dehydrogenase_(NA...', 'oleic_acid_binding', 'epoxide_hydrolase_activity', 'ubiquitin-protein_transferase_inhibitor_...', 'oxidoreductase_activity,_acting_on_perox...', 'peroxisome_targeting_sequence_binding', 'peroxisome_matrix_targeting_signal-1_bin...', 'acyl-CoA_oxidase_activity', 'phosphatidylglycerol_binding', '2,4-dienoyl-CoA_reductase_(NADPH)_activi...', 'co-SMAD_binding', 'phospholipase_A1_activity', 'flavin_adenine_dinucleotide_binding', 'long-chain_fatty_acyl-CoA_binding', 'medium-chain-acyl-CoA_dehydrogenase_acti...', 'very-long-chain-acyl-CoA_dehydrogenase_a...', 'acetyl-CoA_hydrolase_activity', 'palmitoyl-CoA_oxidase_activity', 'phosphatidylcholine_transporter_activity', 'protein_homodimerization_activity', 'signaling_receptor_binding', 'aminoacylase_activity', 'acetyl-CoA_C-acyltransferase_activity', 'toxic_substance_binding', 'histone_methyltransferase_activity_(H3-K...', 'oxidoreductase_activity,_acting_on_NAD(P...', '3-hydroxyacyl-CoA_dehydratase_activity', 'long-chain-acyl-CoA_dehydrogenase_activi...', 'NADP-retinol_dehydrogenase_activity', '3-hydroxyacyl-CoA_dehydrogenase_activity', 'NEDD8-specific_protease_activity', ""5'-nucleotidase_activity"", 'enoyl-CoA_hydratase_activity', 'platelet-derived_growth_factor_binding', 'carbonyl_reductase_(NADPH)_activity', 'estradiol_17-beta-dehydrogenase_activity', 'ubiquitinyl_hydrolase_activity', 'isomerase_activity', 'calcium-independent_phospholipase_A2_act...', 'ATP-dependent_peptidase_activity', 'phosphatidylinositol_transporter_activit...']",['hypertension'],False
sgG5,89,22,0,[],"['glutathione_metabolic_process', 'nitrobenzene_metabolic_process', 'tRNA_aminoacylation_for_protein_translat...', 'cellular_detoxification_of_nitrogen_comp...', 'xenobiotic_catabolic_process', 'hepoxilin_biosynthetic_process', 'glycogen_biosynthetic_process', 'glutathione_transferase_activity', 'glutathione_binding', 'protein_homodimerization_activity', 'GTPase_binding', 'tRNA_binding', 'glutathione_peroxidase_activity', 'glutamate-tRNA_ligase_activity', 'proline-tRNA_ligase_activity', 'glycogenin_glucosyltransferase_activity', 'UDP-alpha-D-glucose:glucosyl-glycogenin_...', 'maleylacetoacetate_isomerase_activity', 'glycogen_(starch)_synthase_activity', 'glycogen_synthase_activity,_transferring...', 'protein-L-isoaspartate_(D-aspartate)_O-m...', 'arginine-tRNA_ligase_activity']",[],False
sgG5,109,29,0,[],"['negative_regulation_of_amyloid_fibril_fo...', 'protein_folding', 'chaperone-mediated_protein_folding', 'regulation_of_phosphoprotein_phosphatase...', 'response_to_unfolded_protein', 'mitochondrion_transport_along_microtubul...', 'unfolded_protein_binding', 'amyloid-beta_binding', 'protein_phosphatase_regulator_activity', 'protein_binding_involved_in_protein_fold...', 'adenyl-nucleotide_exchange_factor_activi...']",[],False
sgG5,70,89,0,[],"['protein_folding_in_endoplasmic_reticulum', 'ubiquitin-dependent_ERAD_pathway', 'protein_folding', 'positive_regulation_of_ER-associated_ubi...', 'posttranslational_protein_targeting_to_e...', 'synapse_pruning', 'extracellular_matrix_organization', 'peptide_antigen_assembly_with_MHC_class_...', 'regulation_of_oxidative_stress-induced_i...', 'negative_regulation_of_male_germ_cell_pr...', 'response_to_endoplasmic_reticulum_stress', 'collagen_fibril_organization', 'regulation_of_secretion', 'ER-associated_misfolded_protein_cataboli...', 'tail-anchored_membrane_protein_insertion...', 'complement_activation,_classical_pathway', 'sequestering_of_calcium_ion', 'low-density_lipoprotein_particle_remodel...', 'protein_disulfide_isomerase_activity', 'protein_disulfide_oxidoreductase_activit...', 'unfolded_protein_binding', 'polyubiquitin_modification-dependent_pro...', 'collagen_binding', 'misfolded_protein_binding']",[],False
sgG5,58,37,0,[],"['synaptic_vesicle_uncoating', 'calcineurin-mediated_signaling', 'synaptic_vesicle_endocytosis', 'positive_regulation_of_calcineurin-NFAT_...', 'calcineurin-NFAT_signaling_cascade', 'endocytosis', 'synaptic_vesicle_transport', 'limb_bud_formation', 'membrane_organization', 'positive_regulation_of_protein_secretion', 'positive_regulation_of_membrane_protein_...', 'receptor-mediated_endocytosis', 'response_to_calcium_ion', 'SH3_domain_binding', 'cyclosporin_A_binding', 'calcium-dependent_protein_serine/threoni...', 'phosphatidylinositol_phosphate_4-phospha...', 'phosphatidylinositol-3,5-bisphosphate_5-...', 'calmodulin-dependent_protein_phosphatase...', 'lipid_binding', 'phosphatidylinositol-4,5-bisphosphate_5-...', 'phosphatidylinositol-3,5-bisphosphate_3-...', 'calmodulin_binding', 'phosphatidylinositol-3-phosphatase_activ...', 'phosphatidylinositol-5-phosphate_binding']","['frontotemporal_dementia', 'schizophrenia']",False
sgG5,88,78,0,[],"['tail-anchored_membrane_protein_insertion...', 'lysosomal_lumen_acidification', 'intracellular_pH_reduction', 'protein_targeting_to_ER', 'store-operated_calcium_entry', 'activation_of_store-operated_calcium_cha...', 'response_to_endoplasmic_reticulum_stress', 'endosomal_lumen_acidification', 'protein_N-linked_glycosylation_via_aspar...', 'SRP-dependent_cotranslational_protein_ta...', 'protein_exit_from_endoplasmic_reticulum', 'signal_peptide_processing', 'protein_N-linked_glycosylation', 'vacuolar_acidification', 'protein_ufmylation', 'protein_secretion', 'synaptic_vesicle_lumen_acidification', 'ER_to_Golgi_vesicle-mediated_transport', 'membrane_insertase_activity']",[],False
sgG5,107,40,0,[],"['fructose_1,6-bisphosphate_metabolic_proc...', 'fructose_metabolic_process', 'glycolytic_process', 'gluconeogenesis', 'synaptic_vesicle_lumen_acidification', 'regulation_of_macroautophagy', 'cellular_response_to_epidermal_growth_fa...', 'SRP-dependent_cotranslational_protein_ta...', 'posttranslational_protein_targeting_to_m...', 'positive_regulation_of_cardiac_muscle_ce...', 'miRNA_metabolic_process', 'production_of_miRNAs_involved_in_gene_si...', 'negative_regulation_of_epidermal_growth_...', 'positive_regulation_of_bone_mineralizati...', 'negative_regulation_of_epithelial_cell_m...', 'central_nervous_system_myelination', 'transmembrane_receptor_protein_tyrosine_...', 'epithelial_cell_proliferation', 'positive_regulation_of_pri-miRNA_transcr...', 'odontogenesis_of_dentin-containing_tooth', 'positive_regulation_of_peptidyl-serine_p...', 'ephrin_receptor_signaling_pathway', 'negative_regulation_of_epithelial_cell_p...', 'miRNA_mediated_inhibition_of_translation', 'positive_regulation_of_epithelial_cell_p...', 'ossification', 'canonical_glycolysis', 'salivary_gland_morphogenesis', 'morphogenesis_of_an_epithelial_fold', 'positive_regulation_of_protein_kinase_C_...', 'negative_regulation_of_cardiocyte_differ...', 'central_nervous_system_morphogenesis', 'olfactory_bulb_interneuron_differentiati...', 'cardiac_muscle_tissue_regeneration', 'negative_regulation_of_integrin-mediated...', 'negative_regulation_of_STAT_cascade', 'cerebellar_granular_layer_maturation', 'radial_glia_guided_migration_of_cerebell...', 'negative_regulation_of_cerebellar_granul...', 'fructose_catabolic_process_to_hydroxyace...', 'mRNA_cleavage_involved_in_gene_silencing...', 'mRNA_cleavage_involved_in_gene_silencing...', 'response_to_nitric_oxide', 'muscle_tissue_development', 'cell_motility_involved_in_cerebral_corte...', 'CMP-N-acetylneuraminate_biosynthetic_pro...', 'Mullerian_duct_regression', 'atrioventricular_valve_development', 'tricuspid_valve_morphogenesis', 'cardiac_right_ventricle_morphogenesis', 'pituitary_gland_development', 'neural_plate_mediolateral_regionalizatio...', 'hindlimb_morphogenesis', 'dorsal_aorta_morphogenesis', 'paraxial_mesoderm_structural_organizatio...', 'lateral_mesoderm_development', 'regulation_of_lateral_mesodermal_cell_fa...', 'mesendoderm_development', 'regulation_of_cardiac_muscle_cell_prolif...', 'heart_formation', 'positive_regulation_of_cardiac_ventricle...', 'fibrous_ring_of_heart_morphogenesis', 'negative_regulation_of_activation_of_mem...', 'establishment_of_protein_localization_to...', 'presynaptic_membrane_organization', 'methylglyoxal_biosynthetic_process', 'glyceraldehyde-3-phosphate_biosynthetic_...', 'homogentisate_catabolic_process', 'positive_regulation_of_kinase_activity', 'neurogenesis', 'fructose-bisphosphate_aldolase_activity', 'proton-transporting_ATPase_activity,_rot...', 'epidermal_growth_factor-activated_recept...', 'ATPase_binding', 'epidermal_growth_factor_binding', 'fructose_binding', 'gamma-catenin_binding', 'cytoskeletal_protein_binding', 'cadherin_binding', 'miRNA_binding', 'transmembrane_receptor_protein_tyrosine_...', 'macrolide_binding', 'thiolester_hydrolase_activity', 'diiodophenylpyruvate_reductase_activity', 'fructose-1-phosphate_aldolase_activity', 'endoribonuclease_activity,_cleaving_siRN...', 'N-acylneuraminate-9-phosphate_synthase_a...', 'N-acetylneuraminate_synthase_activity', 'BMP_binding', 'BMP_receptor_activity', 'triose-phosphate_isomerase_activity', 'methylglyoxal_synthase_activity', 'fumarylacetoacetase_activity', 'ephrin_receptor_binding']","['bipolar_disorder', 'schizophrenia']",False
sgG5,110,22,0,[],"['SCF-dependent_proteasomal_ubiquitin-depe...', 'protein_ubiquitination', 'kinetochore_assembly', 'glycoprotein_catabolic_process', 'metaphase_plate_congression', 'mitotic_spindle_assembly_checkpoint', 'cellular_response_to_calcium_ion', 'transcription_coregulator_activity', 'calcium-dependent_phospholipid_binding', 'ubiquitin_protein_ligase_activity', 'ubiquitin-protein_transferase_activity']",[],False
sgG5,67,54,0,[],"['tRNA_splicing,_via_endonucleolytic_cleav...', 'regulation_of_transforming_growth_factor...', 'positive_regulation_of_myeloid_dendritic...', 'extracellular_matrix_protein_binding', 'protein_methyltransferase_activity']",[],False
sgG5,44,38,0,[],"['protein_dephosphorylation', 'glycogen_metabolic_process', 'entrainment_of_circadian_clock_by_photop...', 'peptidyl-threonine_dephosphorylation', 'regulation_of_glycogen_catabolic_process', 'response_to_kainic_acid', 'regulation_of_glycogen_biosynthetic_proc...', 'box_C/D_snoRNP_assembly', 'translational_initiation', 'histone_acetylation', 'dephosphorylation', 'regulation_of_DNA_strand_elongation', 'peptidyl-serine_dephosphorylation', 'formation_of_translation_preinitiation_c...', 'regulation_of_chromosome_organization', 'circadian_regulation_of_gene_expression', 'regulation_of_cell_cycle', 'regulation_of_double-strand_break_repair', 'regulation_of_circadian_rhythm', 'cellular_response_to_estradiol_stimulus', 'positive_regulation_of_telomerase_RNA_lo...', 'learning', 'protein_serine/threonine_phosphatase_act...', 'myosin_phosphatase_activity', 'protein_phosphatase_inhibitor_activity', 'protein_phosphatase_1_binding', 'calmodulin-dependent_protein_phosphatase...', 'TFIID-class_transcription_factor_complex...', 'phosphatase_activity', 'translation_initiation_factor_activity', 'TBP-class_protein_binding', 'ADP_binding']",[],False
sgG5,9,11,0,[],"['pre-miRNA_processing', 'small_RNA_loading_onto_RISC', 'defense_response_to_virus', 'response_to_interferon-alpha', 'adenosine_to_inosine_editing', 'base_conversion_or_substitution_editing', 'response_to_virus', 'production_of_siRNA_involved_in_RNA_inte...', 'negative_regulation_of_protein_kinase_ac...', 'production_of_miRNAs_involved_in_gene_si...', 'mRNA_processing', 'positive_regulation_of_viral_genome_repl...', 'RNA_processing', 'negative_regulation_of_cell_proliferatio...', 'mRNA_cleavage_involved_in_gene_silencing', 'regulation_of_production_of_small_RNA_in...', 'regulation_of_NLRP3_inflammasome_complex...', 'somatic_diversification_of_immune_recept...', 'negative_regulation_of_RNA_interference', 'facial_nerve_morphogenesis', 'hypoglossal_nerve_morphogenesis', 'muscle_tissue_morphogenesis', 'mechanosensory_behavior', 'positive_regulation_of_translation_initi...', ""mitochondrial_RNA_5'-end_processing"", 'RNA_import_into_mitochondrion', 'negative_regulation_of_growth', 'nuclear_polyadenylation-dependent_mRNA_c...', 'mitochondrial_mRNA_polyadenylation', 'cellular_response_to_oxidative_stress', 'negative_regulation_of_Schwann_cell_prol...', 'positive_regulation_of_Schwann_cell_diff...', 'peripheral_nervous_system_myelin_formati...', 'middle_ear_morphogenesis', 'regulation_of_hematopoietic_progenitor_c...', 'negative_regulation_of_osteoblast_prolif...', 'regulation_of_hematopoietic_stem_cell_pr...', 'spinal_cord_ventral_commissure_morphogen...', 'mitochondrial_mRNA_catabolic_process', ""mitochondrial_RNA_3'-end_processing"", 'mitochondrial_RNA_catabolic_process', 'response_to_amino_acid_starvation', 'rRNA_import_into_mitochondrion', 'positive_regulation_of_miRNA_catabolic_p...', 'double-stranded_RNA_binding', 'double-stranded_RNA_adenosine_deaminase_...', 'tRNA-specific_adenosine_deaminase_activi...', 'RNA_binding', 'pre-miRNA_binding', 'siRNA_binding', 'DNA_binding', 'ribonuclease_III_activity', 'deoxyribonuclease_I_activity', 'eukaryotic_translation_initiation_factor...', 'polyribonucleotide_nucleotidyltransferas...']",[],False
sgG5,50,11,0,[],"['plasma_membrane_tubulation', 'negative_regulation_of_endocytosis', 'regulation_of_endocytosis', 'cytoskeleton_organization', 'positive_regulation_of_dendrite_developm...', 'cytoskeletal_protein_binding', 'phospholipid_binding', 'actin_monomer_binding']",[],False
sgG5,29,8,0,[],"['endocytic_recycling', 'retrograde_transport,_endosome_to_Golgi', 'intracellular_protein_transport', 'regulation_of_macroautophagy']",[],False
sgG5,100,33,0,[],"['blood_coagulation,_fibrin_clot_formation', 'positive_regulation_of_proteasomal_prote...', 'positive_regulation_of_peptide_hormone_s...', 'positive_regulation_of_heterotypic_cell-...', 'phosphocreatine_biosynthetic_process', 'fibrinolysis', 'plasminogen_activation', 'negative_regulation_of_endothelial_cell_...', 'positive_regulation_of_vasoconstriction', 'protein_polymerization', 'induction_of_bacterial_agglutination', 'negative_regulation_of_extrinsic_apoptot...', 'actin_filament_organization', 'proteasome_regulatory_particle_assembly', 'positive_regulation_of_exocytosis', 'positive_regulation_of_protein_secretion', 'positive_regulation_of_insulin_secretion', 'positive_regulation_of_substrate_adhesio...', 'platelet_aggregation', 'cell-matrix_adhesion', 'response_to_calcium_ion', 'muscle_contraction', 'proteasome-activating_ATPase_activity', 'creatine_kinase_activity', 'structural_constituent_of_muscle', 'extracellular_matrix_structural_constitu...', 'identical_protein_binding', 'cell_adhesion_molecule_binding']","[""Parkinson's_disease"", 'hypertension']",False
sgG5,4,44,0,[],"['chemical_synaptic_transmission', 'ionotropic_glutamate_receptor_signaling_...', 'synaptic_transmission,_glutamatergic', 'glutamate_receptor_signaling_pathway', 'modulation_of_chemical_synaptic_transmis...', 'ion_transmembrane_transport', 'adenylate_cyclase-inhibiting_G_protein-c...', 'regulation_of_synaptic_transmission,_glu...', 'regulation_of_postsynaptic_membrane_pote...', 'sensory_perception_of_sour_taste', 'IMP_metabolic_process', 'G_protein-coupled_glutamate_receptor_sig...', 'nephric_duct_morphogenesis', 'ephrin_receptor_signaling_pathway', 'axon_guidance', 'regulation_of_presynaptic_membrane_poten...', 'cell-cell_signaling', 'regulation_of_autophagosome_assembly', 'transmitter-gated_ion_channel_activity_i...', 'AMPA_glutamate_receptor_activity', 'ligand-gated_ion_channel_activity_involv...', 'glutamate_receptor_activity', 'ephrin_receptor_binding', 'ligand-gated_sodium_channel_activity', 'amyloid-beta_binding', 'kainate_selective_glutamate_receptor_act...', 'ionotropic_glutamate_receptor_activity', 'axon_guidance_receptor_activity', 'transmembrane-ephrin_receptor_activity', 'cell_adhesion_molecule_binding', 'growth_factor_binding', 'acid-sensing_ion_channel_activity', 'hypoxanthine_phosphoribosyltransferase_a...', 'guanine_phosphoribosyltransferase_activi...', 'extracellularly_glutamate-gated_ion_chan...', 'interleukin-5_receptor_binding', 'syndecan_binding', 'hydroxymethylbilane_synthase_activity', 'low_voltage-gated_calcium_channel_activi...', 'voltage-gated_calcium_channel_activity_i...', 'vitamin_D_binding', 'calcium_ion_binding_involved_in_regulati...', 'calcium_ion_binding_involved_in_regulati...', 'scaffold_protein_binding']","['schizophrenia', 'bipolar_disorder', 'autistic_disorder', 'autism_spectrum_disorder']",False
